Timestamp,Suhu_Udara,Kelembapan_Udara,Kelembapan_Tanah,EC,N,P,K,Status_Pompa
2026-01-05 23:00:00,16.86,82.0,46.54,2.054,168.17,63.39,239.05,0
2026-01-06 00:00:00,17.36,85.13,46.27,2.165,168.74,64.7,240.47,0
2026-01-06 01:00:00,17.03,80.43,46.34,2.103,169.83,66.16,242.3,0
2026-01-06 02:00:00,18.01,85.76,46.22,2.115,169.29,66.2,241.5,0
2026-01-06 03:00:00,17.74,90.11,45.54,2.158,169.84,64.9,242.69,0
2026-01-06 04:00:00,19.45,85.69,45.29,2.11,172.91,63.2,239.18,0
2026-01-06 05:00:00,18.98,90.67,44.94,2.16,170.18,63.9,236.53,0
2026-01-06 06:00:00,19.23,91.05,56.77,2.089,166.66,64.16,235.69,1
2026-01-06 07:00:00,20.67,87.76,68.87,2.142,167.74,64.21,239.45,1
2026-01-06 08:00:00,21.65,84.15,67.83,2.156,166.1,64.39,241.74,0
2026-01-06 09:00:00,23.12,78.73,67.14,2.081,163.57,65.2,235.81,0
2026-01-06 10:00:00,23.21,77.7,66.34,2.137,164.59,65.6,233.31,0
2026-01-06 11:00:00,24.34,70.79,65.54,2.095,162.8,65.84,233.17,0
2026-01-06 12:00:00,23.83,69.55,64.73,2.1,165.66,65.19,236.41,0
2026-01-06 13:00:00,24.29,67.44,64.18,2.152,165.91,66.03,236.95,0
2026-01-06 14:00:00,23.83,67.63,63.78,2.104,165.51,65.39,230.51,0
2026-01-06 15:00:00,23.44,65.39,63.32,2.086,164.01,66.16,227.8,0
2026-01-06 16:00:00,24.37,66.65,62.81,2.169,164.44,65.68,229.96,0
2026-01-06 17:00:00,22.25,68.57,62.45,2.054,161.6,66.1,230.72,0
2026-01-06 18:00:00,21.66,65.7,62.61,2.156,157.29,67.56,231.27,0
2026-01-06 19:00:00,21.73,69.59,62.45,2.078,154.8,67.99,234.24,0
2026-01-06 20:00:00,20.62,70.46,62.56,2.052,157.26,69.09,233.41,0
2026-01-06 21:00:00,20.4,74.63,62.65,2.086,155.9,68.54,235.24,0
2026-01-06 22:00:00,18.86,78.72,62.98,2.137,153.68,68.43,239.33,0
2026-01-06 23:00:00,17.55,82.15,62.95,2.167,153.98,67.92,239.67,0
2026-01-07 00:00:00,19.06,84.18,62.5,2.179,158.42,66.25,237.21,0
2026-01-07 01:00:00,17.91,85.81,62.39,2.161,160.65,67.08,236.03,0
2026-01-07 02:00:00,17.51,82.98,62.26,2.265,159.38,67.44,233.72,0
2026-01-07 03:00:00,18.01,84.92,62.31,2.313,158.13,67.73,228.18,0
2026-01-07 04:00:00,18.65,85.94,61.85,2.383,156.98,68.66,226.55,0
2026-01-07 05:00:00,19.08,88.52,62.03,2.352,155.66,67.44,228.56,0
2026-01-07 06:00:00,19.13,83.3,61.83,2.209,157.01,66.04,228.9,0
2026-01-07 07:00:00,22.14,85.62,61.88,2.276,156.73,67.04,232.6,0
2026-01-07 08:00:00,21.89,83.16,61.42,2.299,155.05,66.82,233.08,0
2026-01-07 09:00:00,22.88,75.01,60.9,2.31,153.05,66.87,235.39,0
2026-01-07 10:00:00,24.93,74.28,60.4,2.276,157.67,65.4,230.97,0
2026-01-07 11:00:00,23.55,76.76,60.04,2.256,159.29,66.63,230.08,0
2026-01-07 12:00:00,24.84,73.24,60.06,2.223,157.98,67.09,229.65,0
2026-01-07 13:00:00,23.95,67.1,58.89,2.232,160.44,66.42,227.85,0
2026-01-07 14:00:00,24.61,64.89,58.49,2.168,158.55,68.17,232.02,0
2026-01-07 15:00:00,24.17,60.25,57.94,2.223,158.56,66.75,227.35,0
2026-01-07 16:00:00,24.03,69.68,57.32,2.351,158.37,66.31,227.45,0
2026-01-07 17:00:00,23.6,66.48,56.05,2.311,158.97,67.07,230.66,0
2026-01-07 18:00:00,21.5,72.18,55.68,2.215,157.51,67.96,232.78,0
2026-01-07 19:00:00,21.99,68.74,55.44,2.215,158.04,66.44,231.94,0
2026-01-07 20:00:00,21.14,72.21,54.99,2.24,155.17,66.05,229.85,0
2026-01-07 21:00:00,19.08,76.38,54.8,2.271,154.89,66.6,232.83,0
2026-01-07 22:00:00,18.52,81.1,54.51,2.369,157.7,67.79,231.64,0
2026-01-07 23:00:00,17.62,81.1,53.79,2.413,159.83,68.86,229.73,0
2026-01-08 00:00:00,17.41,82.51,53.62,2.297,158.79,69.29,232.49,0
2026-01-08 01:00:00,16.66,84.85,53.59,2.223,156.29,69.15,233.39,0
2026-01-08 02:00:00,18.16,83.91,53.23,2.253,152.71,68.77,232.59,0
2026-01-08 03:00:00,16.53,86.67,53.11,2.229,154.31,69.02,233.52,0
2026-01-08 04:00:00,18.04,88.13,52.94,2.325,155.24,70.1,234.71,0
2026-01-08 05:00:00,19.22,91.08,53.05,2.267,156.33,69.66,234.59,0
2026-01-08 06:00:00,21.0,85.45,52.82,2.327,159.72,69.19,234.99,0
2026-01-08 07:00:00,20.62,87.43,52.86,2.286,160.2,70.0,229.59,0
2026-01-08 08:00:00,22.21,82.3,52.22,2.302,160.8,70.72,229.59,0
2026-01-08 09:00:00,22.69,82.96,52.25,2.253,158.46,70.01,228.26,0
2026-01-08 10:00:00,24.14,78.69,51.56,2.289,161.64,68.58,226.6,0
2026-01-08 11:00:00,24.29,75.68,50.79,2.355,161.48,66.84,225.31,0
2026-01-08 12:00:00,24.96,73.95,50.19,2.366,160.15,66.81,224.55,0
2026-01-08 13:00:00,24.11,71.3,49.4,2.476,160.72,65.67,224.33,0
2026-01-08 14:00:00,23.67,70.13,48.47,2.42,164.49,66.37,225.28,0
2026-01-08 15:00:00,24.29,71.7,48.12,2.418,168.35,64.69,223.93,0
2026-01-08 16:00:00,23.13,70.04,46.64,2.46,166.47,66.06,225.78,0
2026-01-08 17:00:00,22.77,67.54,45.87,2.392,168.53,65.64,228.08,0
2026-01-08 18:00:00,22.13,66.37,44.92,2.389,168.99,64.81,230.24,0
2026-01-08 19:00:00,21.87,70.14,56.76,2.423,170.61,64.24,232.82,1
2026-01-08 20:00:00,20.64,66.68,67.91,2.47,170.89,63.39,231.51,1
2026-01-08 21:00:00,18.77,76.23,67.87,2.527,171.76,64.72,231.0,0
2026-01-08 22:00:00,17.72,74.35,67.87,2.459,173.86,65.24,231.82,0
2026-01-08 23:00:00,19.16,82.65,67.18,2.465,170.36,65.23,230.92,0
2026-01-09 00:00:00,16.51,87.45,67.03,2.374,170.8,64.05,228.23,0
2026-01-09 01:00:00,17.18,81.15,66.99,2.326,168.46,63.94,227.31,0
2026-01-09 02:00:00,18.07,86.4,67.07,2.314,167.49,63.19,231.78,0
2026-01-09 03:00:00,19.12,84.96,66.43,2.381,167.39,60.78,230.08,0
2026-01-09 04:00:00,18.39,83.68,65.75,2.407,165.48,60.2,228.34,0
2026-01-09 05:00:00,19.27,87.36,66.0,2.402,164.41,60.79,227.31,0
2026-01-09 06:00:00,19.48,88.11,65.55,2.422,161.92,60.45,229.09,0
2026-01-09 07:00:00,21.09,86.66,65.19,2.445,160.97,60.36,230.25,0
2026-01-09 08:00:00,21.1,82.88,64.83,2.457,162.05,61.35,232.26,0
2026-01-09 09:00:00,22.22,75.69,63.93,2.411,163.73,62.14,238.72,0
2026-01-09 10:00:00,24.01,77.31,63.29,2.346,162.39,63.91,240.59,0
2026-01-09 11:00:00,23.73,70.42,63.0,2.329,164.89,61.87,242.56,0
2026-01-09 12:00:00,25.02,67.93,62.0,2.28,165.93,61.12,249.33,0
2026-01-09 13:00:00,24.39,66.73,61.28,2.318,168.48,61.96,249.84,0
2026-01-09 14:00:00,23.42,70.1,60.39,2.409,165.15,62.35,248.12,0
2026-01-09 15:00:00,24.85,67.74,59.58,2.435,165.7,62.43,246.7,0
2026-01-09 16:00:00,22.55,66.81,59.39,2.317,166.78,61.87,248.76,0
2026-01-09 17:00:00,22.33,64.22,59.26,2.278,163.61,62.08,244.94,0
2026-01-09 18:00:00,21.77,66.5,58.78,2.28,168.01,62.23,239.58,0
2026-01-09 19:00:00,21.7,65.8,58.74,2.196,166.75,60.56,237.3,0
2026-01-09 20:00:00,19.73,74.91,58.69,2.205,167.66,60.79,239.23,0
2026-01-09 21:00:00,18.6,79.65,58.29,2.24,169.22,60.36,240.5,0
2026-01-09 22:00:00,18.64,78.39,58.16,2.328,169.23,61.17,239.83,0
2026-01-09 23:00:00,17.82,81.68,57.58,2.436,171.56,61.51,242.26,0
2026-01-10 00:00:00,17.29,82.1,57.09,2.355,174.88,63.28,243.42,0
2026-01-10 01:00:00,17.65,80.73,56.86,2.344,172.49,63.24,243.86,0
2026-01-10 02:00:00,16.78,84.42,56.34,2.334,172.4,62.22,243.37,0
2026-01-10 03:00:00,16.76,86.46,55.76,2.289,173.75,59.98,245.19,0
2026-01-10 04:00:00,20.02,87.04,55.35,2.296,170.46,59.19,246.57,0
2026-01-10 05:00:00,19.32,86.09,55.49,2.291,172.16,59.62,245.31,0
2026-01-10 06:00:00,20.22,86.65,55.76,2.329,174.95,60.26,246.83,0
2026-01-10 07:00:00,20.45,82.65,55.55,2.408,176.86,59.76,244.6,0
2026-01-10 08:00:00,22.53,87.92,55.17,2.409,177.17,59.44,244.71,0
2026-01-10 09:00:00,22.38,76.43,54.45,2.372,179.46,59.58,245.22,0
2026-01-10 10:00:00,21.52,79.22,53.28,2.305,179.52,60.0,243.88,0
2026-01-10 11:00:00,23.63,73.5,52.45,2.427,176.57,60.98,243.77,0
2026-01-10 12:00:00,24.18,72.66,51.79,2.473,175.17,60.48,244.85,0
2026-01-10 13:00:00,24.38,70.49,51.27,2.485,174.3,59.86,241.65,0
2026-01-10 14:00:00,24.24,67.87,50.68,2.462,173.81,61.74,241.78,0
2026-01-10 15:00:00,23.58,63.54,50.03,2.547,173.29,63.36,246.98,0
2026-01-10 16:00:00,22.96,65.17,49.3,2.52,172.35,62.84,244.31,0
2026-01-10 17:00:00,22.54,66.8,48.85,2.402,172.45,63.84,246.42,0
2026-01-10 18:00:00,20.75,67.74,47.89,2.411,174.86,65.77,245.61,0
2026-01-10 19:00:00,19.63,66.66,47.93,2.329,174.85,66.84,248.04,0
2026-01-10 20:00:00,20.16,74.73,47.56,2.344,175.59,66.01,245.58,0
2026-01-10 21:00:00,19.33,67.92,47.98,2.421,171.21,65.98,245.06,0
2026-01-10 22:00:00,19.14,76.37,47.68,2.312,171.19,64.29,250.09,0
2026-01-10 23:00:00,17.79,77.54,47.34,2.257,172.9,63.35,248.9,0
2026-01-11 00:00:00,16.78,82.96,46.97,2.312,174.83,63.3,249.79,0
2026-01-11 01:00:00,16.14,87.32,46.63,2.281,176.5,63.46,250.54,0
2026-01-11 02:00:00,17.0,83.01,46.61,2.308,176.58,62.79,244.69,0
2026-01-11 03:00:00,18.26,93.51,46.4,2.332,176.87,60.29,245.32,0
2026-01-11 04:00:00,19.53,88.5,46.49,2.383,175.18,60.51,241.71,0
2026-01-11 05:00:00,19.29,88.58,46.43,2.339,176.29,61.21,242.96,0
2026-01-11 06:00:00,19.24,82.93,46.24,2.183,174.64,61.93,242.85,0
2026-01-11 07:00:00,20.38,84.66,46.15,2.215,175.48,61.74,239.67,0
2026-01-11 08:00:00,21.31,84.93,45.96,2.127,175.14,61.63,236.46,0
2026-01-11 09:00:00,22.47,80.37,45.61,2.195,174.76,61.86,236.21,0
2026-01-11 10:00:00,24.26,77.35,45.13,2.2,176.17,62.23,242.35,0
2026-01-11 11:00:00,24.87,74.02,44.68,2.189,176.73,62.14,246.04,0
2026-01-11 12:00:00,24.26,68.05,55.77,2.238,176.77,60.05,246.39,1
2026-01-11 13:00:00,24.63,65.76,67.98,2.138,175.41,61.36,247.11,1
2026-01-11 14:00:00,23.82,70.4,67.57,2.137,177.87,60.97,248.0,0
2026-01-11 15:00:00,22.83,68.58,67.21,2.176,177.96,59.9,246.02,0
2026-01-11 16:00:00,24.73,68.58,66.63,2.199,178.79,59.61,243.74,0
2026-01-11 17:00:00,21.12,64.32,65.39,2.177,178.38,59.78,245.43,0
2026-01-11 18:00:00,20.62,67.08,64.76,2.157,176.6,59.3,243.4,0
2026-01-11 19:00:00,22.26,72.3,64.58,2.26,176.77,58.89,246.58,0
2026-01-11 20:00:00,20.11,68.43,64.14,2.317,175.23,58.69,242.62,0
2026-01-11 21:00:00,18.46,76.98,63.69,2.276,175.61,59.12,239.99,0
2026-01-11 22:00:00,19.0,75.53,63.39,2.359,169.3,58.48,243.28,0
2026-01-11 23:00:00,18.51,77.71,63.42,2.4,168.41,58.89,242.14,0
2026-01-12 00:00:00,16.69,82.42,63.59,2.422,168.25,57.74,241.48,0
2026-01-12 01:00:00,17.13,81.99,63.45,2.445,166.4,59.68,242.77,0
2026-01-12 02:00:00,18.23,81.78,63.08,2.366,167.0,60.71,245.28,0
2026-01-12 03:00:00,17.4,87.82,62.77,2.452,166.16,60.5,246.29,0
2026-01-12 04:00:00,18.72,89.34,62.6,2.498,166.1,60.85,246.44,0
2026-01-12 05:00:00,20.25,90.66,62.46,2.499,165.07,59.83,247.87,0
2026-01-12 06:00:00,18.42,88.04,62.39,2.5,166.81,60.4,248.25,0
2026-01-12 07:00:00,20.76,89.69,62.06,2.48,167.72,61.21,250.3,0
2026-01-12 08:00:00,22.09,85.9,61.67,2.434,168.15,61.48,256.68,0
2026-01-12 09:00:00,21.5,81.69,61.25,2.456,168.14,62.3,256.86,0
2026-01-12 10:00:00,23.1,78.17,60.58,2.398,172.57,62.29,253.62,0
2026-01-12 11:00:00,24.76,77.23,59.49,2.4,171.98,62.19,255.28,0
2026-01-12 12:00:00,23.89,65.97,58.67,2.399,170.45,61.59,253.9,0
2026-01-12 13:00:00,23.46,68.02,58.58,2.415,168.12,62.1,253.8,0
2026-01-12 14:00:00,25.17,62.83,57.5,2.463,169.62,61.35,253.78,0
2026-01-12 15:00:00,24.34,68.03,57.33,2.476,172.37,61.74,251.38,0
2026-01-12 16:00:00,23.43,64.14,56.25,2.505,170.55,62.02,249.64,0
2026-01-12 17:00:00,22.68,73.92,55.46,2.375,169.82,63.23,243.13,0
2026-01-12 18:00:00,22.63,66.18,54.8,2.397,168.98,63.72,242.47,0
2026-01-12 19:00:00,21.21,69.49,55.13,2.395,168.59,62.08,243.5,0
2026-01-12 20:00:00,20.55,70.49,54.94,2.41,165.27,61.48,243.11,0
2026-01-12 21:00:00,18.77,72.93,54.67,2.371,166.71,60.88,241.56,0
2026-01-12 22:00:00,17.18,73.88,54.19,2.435,168.78,60.25,242.17,0
2026-01-12 23:00:00,18.4,76.65,54.15,2.441,165.2,61.18,239.46,0
2026-01-13 00:00:00,18.39,77.05,53.8,2.386,168.36,59.22,236.59,0
2026-01-13 01:00:00,17.34,86.14,53.53,2.346,171.14,60.58,237.83,0
2026-01-13 02:00:00,18.24,85.46,53.22,2.397,165.37,61.52,239.14,0
2026-01-13 03:00:00,17.73,92.46,53.24,2.385,161.44,61.71,240.21,0
2026-01-13 04:00:00,18.46,84.89,53.27,2.379,161.34,62.03,239.2,0
2026-01-13 05:00:00,20.48,91.32,52.8,2.361,163.86,62.1,241.72,0
2026-01-13 06:00:00,19.89,90.46,52.41,2.418,164.43,62.24,238.57,0
2026-01-13 07:00:00,20.75,87.97,51.99,2.438,164.49,63.24,237.65,0
2026-01-13 08:00:00,20.6,83.09,51.5,2.358,165.54,63.0,239.39,0
2026-01-13 09:00:00,23.23,79.0,51.21,2.295,164.06,63.51,241.32,0
2026-01-13 10:00:00,22.98,80.19,50.71,2.296,166.4,62.68,239.07,0
2026-01-13 11:00:00,24.13,72.17,49.49,2.257,166.16,63.14,244.23,0
2026-01-13 12:00:00,24.16,72.18,49.16,2.131,163.17,62.86,243.44,0
2026-01-13 13:00:00,24.19,69.11,48.19,2.098,161.81,63.22,243.24,0
2026-01-13 14:00:00,24.3,65.25,47.41,2.095,162.61,62.41,245.27,0
2026-01-13 15:00:00,24.0,67.07,46.9,2.086,162.18,62.8,248.64,0
2026-01-13 16:00:00,24.3,67.85,46.31,2.144,161.58,62.73,248.11,0
2026-01-13 17:00:00,23.81,64.05,46.01,2.021,162.09,64.12,250.39,0
2026-01-13 18:00:00,22.36,68.62,45.28,1.994,162.85,64.29,248.48,0
2026-01-13 19:00:00,21.89,63.65,44.79,2.063,160.72,64.66,251.97,0
2026-01-13 20:00:00,20.69,68.88,56.49,2.04,163.09,64.19,251.22,1
2026-01-13 21:00:00,19.6,73.01,68.59,1.985,162.93,64.4,251.2,1
2026-01-13 22:00:00,19.54,77.89,68.58,1.966,163.77,64.76,249.52,0
2026-01-13 23:00:00,17.05,82.02,68.4,2.016,164.0,64.36,249.33,0
2026-01-14 00:00:00,17.14,82.71,68.6,2.021,163.3,63.9,246.79,0
2026-01-14 01:00:00,16.93,86.19,68.74,1.997,165.01,63.11,246.04,0
2026-01-14 02:00:00,17.41,86.12,68.78,2.047,165.15,63.01,245.54,0
2026-01-14 03:00:00,18.45,88.64,68.23,2.087,165.28,62.39,242.37,0
2026-01-14 04:00:00,17.74,88.88,68.26,2.027,160.79,62.64,240.57,0
2026-01-14 05:00:00,19.6,86.35,68.0,2.051,162.43,61.91,235.04,0
2026-01-14 06:00:00,19.68,85.64,67.68,1.991,162.23,61.81,231.94,0
2026-01-14 07:00:00,20.76,86.28,67.28,2.083,163.7,60.96,232.06,0
2026-01-14 08:00:00,22.05,87.03,66.68,2.172,166.71,62.02,234.6,0
2026-01-14 09:00:00,23.93,82.86,65.93,2.163,168.12,62.04,233.73,0
2026-01-14 10:00:00,22.98,74.18,65.42,2.237,168.1,62.06,233.72,0
2026-01-14 11:00:00,23.98,71.34,64.8,2.196,167.46,62.59,236.69,0
2026-01-14 12:00:00,23.63,70.16,64.31,2.195,171.91,64.17,238.69,0
2026-01-14 13:00:00,23.99,69.47,63.91,2.167,172.5,64.18,240.55,0
2026-01-14 14:00:00,23.62,67.59,63.26,2.175,172.58,62.77,240.57,0
2026-01-14 15:00:00,24.2,69.48,62.48,2.188,171.94,63.81,239.07,0
2026-01-14 16:00:00,23.77,69.24,61.31,2.195,170.05,62.54,239.85,0
2026-01-14 17:00:00,23.23,66.39,60.99,2.197,166.34,62.07,242.81,0
2026-01-14 18:00:00,21.38,66.9,60.46,2.212,169.02,63.14,246.94,0
2026-01-14 19:00:00,21.36,70.51,60.21,2.294,167.46,62.81,252.36,0
2026-01-14 20:00:00,20.17,74.16,60.36,2.173,167.02,62.27,255.32,0
2026-01-14 21:00:00,19.21,75.53,59.77,2.297,166.75,62.51,254.41,0
2026-01-14 22:00:00,17.66,75.92,59.59,2.277,169.26,62.51,250.43,0
2026-01-14 23:00:00,18.08,78.32,59.1,2.274,167.71,61.87,251.17,0
2026-01-15 00:00:00,17.75,79.72,59.1,2.355,168.06,62.66,253.1,0
2026-01-15 01:00:00,17.57,85.26,58.23,2.388,168.86,63.75,245.81,0
2026-01-15 02:00:00,17.9,88.08,58.27,2.414,166.22,64.94,241.57,0
2026-01-15 03:00:00,18.46,89.46,58.3,2.48,163.51,65.35,240.1,0
2026-01-15 04:00:00,17.76,90.88,57.82,2.458,162.28,64.62,237.93,0
2026-01-15 05:00:00,19.1,91.33,57.64,2.502,162.83,63.41,233.76,0
2026-01-15 06:00:00,20.46,83.09,57.17,2.412,163.12,61.28,234.77,0
2026-01-15 07:00:00,20.81,85.79,57.1,2.429,162.98,62.24,237.88,0
2026-01-15 08:00:00,22.58,83.6,56.79,2.454,164.24,62.4,237.27,0
2026-01-15 09:00:00,22.81,79.66,55.94,2.512,162.73,62.01,233.0,0
2026-01-15 10:00:00,22.11,74.93,55.0,2.54,162.51,60.27,233.62,0
2026-01-15 11:00:00,24.62,77.76,54.76,2.535,162.41,59.26,230.91,0
2026-01-15 12:00:00,24.3,70.03,54.78,2.5,161.02,57.75,228.6,0
2026-01-15 13:00:00,23.26,63.74,54.37,2.466,165.32,59.18,231.32,0
2026-01-15 14:00:00,24.2,67.52,53.97,2.435,161.42,59.84,234.5,0
2026-01-15 15:00:00,23.14,65.78,53.31,2.348,163.79,58.73,233.8,0
2026-01-15 16:00:00,24.0,70.64,52.8,2.449,165.28,60.3,235.69,0
2026-01-15 17:00:00,22.72,67.6,52.36,2.499,166.73,59.7,232.97,0
2026-01-15 18:00:00,21.26,66.71,51.75,2.5,166.83,60.08,234.39,0
2026-01-15 19:00:00,21.57,68.73,51.96,2.535,169.16,60.45,233.46,0
2026-01-15 20:00:00,20.42,70.98,51.81,2.564,168.18,60.42,230.23,0
2026-01-15 21:00:00,19.08,79.7,51.7,2.486,168.76,60.19,228.2,0
2026-01-15 22:00:00,17.65,78.69,51.45,2.511,168.74,60.28,229.56,0
2026-01-15 23:00:00,17.38,76.33,51.23,2.572,168.18,60.08,226.13,0
2026-01-16 00:00:00,17.02,81.89,51.4,2.512,168.27,60.36,225.87,0
2026-01-16 01:00:00,18.02,84.72,51.24,2.406,166.43,60.67,229.0,0
2026-01-16 02:00:00,16.44,83.76,51.09,2.328,165.18,60.23,228.07,0
2026-01-16 03:00:00,17.94,83.17,50.95,2.321,168.01,61.28,224.56,0
2026-01-16 04:00:00,18.35,89.49,50.64,2.246,173.08,60.55,224.39,0
2026-01-16 05:00:00,19.97,85.61,50.02,2.24,173.69,60.94,226.62,0
2026-01-16 06:00:00,20.26,89.65,50.29,2.204,174.85,60.67,223.79,0
2026-01-16 07:00:00,21.37,84.8,50.41,2.211,174.91,59.93,227.32,0
2026-01-16 08:00:00,21.54,81.31,50.23,2.187,175.33,59.74,229.61,0
2026-01-16 09:00:00,21.89,73.81,49.36,2.193,175.89,59.21,230.76,0
2026-01-16 10:00:00,23.25,80.06,49.24,2.236,177.32,59.89,232.41,0
2026-01-16 11:00:00,24.58,74.89,49.26,2.183,179.6,59.87,232.86,0
2026-01-16 12:00:00,24.92,70.38,49.0,2.208,177.42,61.16,233.8,0
2026-01-16 13:00:00,24.2,67.0,48.93,2.164,182.01,60.33,234.04,0
2026-01-16 14:00:00,23.78,71.47,48.61,2.173,181.58,58.4,236.3,0
2026-01-16 15:00:00,23.29,63.71,47.8,2.177,181.17,58.87,239.46,0
2026-01-16 16:00:00,23.38,65.08,47.39,2.207,179.78,60.51,237.19,0
2026-01-16 17:00:00,22.85,67.8,46.53,2.224,178.45,61.0,235.32,0
2026-01-16 18:00:00,22.94,71.1,45.8,2.304,179.02,60.18,234.33,0
2026-01-16 19:00:00,21.09,68.68,45.69,2.302,179.61,59.31,232.84,0
2026-01-16 20:00:00,20.52,69.66,45.54,2.264,180.04,61.22,235.78,0
2026-01-16 21:00:00,18.7,73.89,45.48,2.323,178.62,60.9,232.0,0
2026-01-16 22:00:00,18.55,79.26,44.75,2.341,173.21,60.02,233.5,0
2026-01-16 23:00:00,18.07,82.67,56.5,2.391,169.65,61.15,237.04,1
2026-01-17 00:00:00,17.52,79.06,68.46,2.377,169.49,61.04,235.49,1
2026-01-17 01:00:00,17.48,85.07,68.49,2.294,169.92,59.25,239.15,0
2026-01-17 02:00:00,17.71,82.94,68.53,2.429,168.96,61.2,241.84,0
2026-01-17 03:00:00,18.31,89.84,68.41,2.383,167.56,61.75,240.62,0
2026-01-17 04:00:00,19.34,89.06,68.09,2.308,167.99,60.4,242.39,0
2026-01-17 05:00:00,17.66,85.32,68.05,2.35,167.68,61.7,239.95,0
2026-01-17 06:00:00,20.87,90.36,67.76,2.29,166.71,60.77,236.95,0
2026-01-17 07:00:00,19.8,85.62,67.83,2.267,163.74,59.81,235.69,0
2026-01-17 08:00:00,22.12,83.06,67.4,2.277,162.27,59.07,239.03,0
2026-01-17 09:00:00,24.4,79.4,66.82,2.27,164.05,60.91,237.69,0
2026-01-17 10:00:00,23.45,76.98,66.03,2.25,162.36,62.78,237.66,0
2026-01-17 11:00:00,24.16,73.2,65.8,2.349,163.66,62.26,235.01,0
2026-01-17 12:00:00,24.16,69.65,65.4,2.339,166.21,63.79,237.18,0
2026-01-17 13:00:00,24.97,72.29,65.46,2.282,164.74,61.68,239.15,0
2026-01-17 14:00:00,24.63,66.24,65.06,2.342,163.95,62.51,237.18,0
2026-01-17 15:00:00,23.56,65.06,64.68,2.296,165.77,63.72,231.28,0
2026-01-17 16:00:00,23.39,65.68,63.68,2.29,167.95,65.03,230.56,0
2026-01-17 17:00:00,21.97,69.94,63.22,2.236,166.68,65.01,231.89,0
2026-01-17 18:00:00,21.82,70.3,62.58,2.253,163.69,65.43,232.01,0
2026-01-17 19:00:00,20.71,68.23,62.63,2.259,166.0,64.68,232.36,0
2026-01-17 20:00:00,20.19,74.57,62.53,2.26,167.01,64.62,233.37,0
2026-01-17 21:00:00,18.75,74.42,62.62,2.272,167.65,64.39,232.17,0
2026-01-17 22:00:00,18.38,74.89,63.06,2.323,169.2,64.12,229.17,0
2026-01-17 23:00:00,17.98,78.66,62.62,2.363,166.89,65.08,231.31,0
2026-01-18 00:00:00,17.67,85.93,62.71,2.297,167.52,65.18,229.29,0
2026-01-18 01:00:00,17.69,89.99,62.71,2.256,166.91,66.61,226.57,0
2026-01-18 02:00:00,17.5,87.33,63.1,2.315,167.92,66.69,228.24,0
2026-01-18 03:00:00,17.42,86.21,63.12,2.267,169.24,68.52,225.81,0
2026-01-18 04:00:00,18.58,87.69,63.1,2.299,170.83,69.43,224.23,0
2026-01-18 05:00:00,19.12,85.72,63.15,2.349,171.67,69.13,228.72,0
2026-01-18 06:00:00,20.81,84.98,63.23,2.247,171.86,69.08,233.0,0
2026-01-18 07:00:00,21.81,82.99,63.46,2.227,172.09,68.11,236.08,0
2026-01-18 08:00:00,20.95,82.3,62.67,2.281,172.47,68.07,237.92,0
2026-01-18 09:00:00,23.18,80.15,61.99,2.273,171.05,67.0,240.67,0
2026-01-18 10:00:00,24.05,76.63,61.95,2.251,170.14,68.05,245.29,0
2026-01-18 11:00:00,23.09,73.6,60.81,2.304,170.66,67.56,247.51,0
2026-01-18 12:00:00,24.79,73.4,60.21,2.37,171.6,67.71,247.52,0
2026-01-18 13:00:00,25.13,68.65,59.69,2.324,170.17,65.49,249.07,0
2026-01-18 14:00:00,23.72,67.06,59.07,2.429,168.02,65.14,247.21,0
2026-01-18 15:00:00,23.87,65.93,58.98,2.313,164.88,64.71,246.96,0
2026-01-18 16:00:00,23.61,69.86,58.57,2.221,162.62,65.46,246.84,0
2026-01-18 17:00:00,23.15,65.15,57.89,2.2,161.74,65.83,245.9,0
2026-01-18 18:00:00,21.21,68.96,57.15,2.187,161.07,66.63,244.57,0
2026-01-18 19:00:00,21.81,67.35,57.04,2.177,160.72,66.89,247.31,0
2026-01-18 20:00:00,18.67,72.37,57.19,2.154,158.72,67.85,244.31,0
2026-01-18 21:00:00,20.18,75.52,57.03,2.12,155.71,68.05,244.22,0
2026-01-18 22:00:00,18.91,79.71,56.79,2.12,156.31,66.63,240.53,0
2026-01-18 23:00:00,17.53,78.89,56.38,2.097,156.88,66.41,235.24,0
2026-01-19 00:00:00,18.22,79.72,56.29,2.152,158.33,66.24,238.21,0
2026-01-19 01:00:00,16.77,82.82,56.19,2.164,160.06,63.18,241.27,0
2026-01-19 02:00:00,17.7,88.94,55.77,2.161,160.96,62.23,239.74,0
2026-01-19 03:00:00,18.14,92.83,55.88,2.166,161.33,64.06,239.63,0
2026-01-19 04:00:00,18.69,90.09,56.19,2.242,163.06,63.75,238.68,0
2026-01-19 05:00:00,18.66,84.47,56.0,2.217,165.7,63.6,237.77,0
2026-01-19 06:00:00,19.75,88.53,55.89,2.147,164.45,61.59,236.41,0
2026-01-19 07:00:00,21.09,82.42,55.36,2.099,165.86,60.39,237.49,0
2026-01-19 08:00:00,21.4,81.63,55.03,2.099,164.7,60.88,236.41,0
2026-01-19 09:00:00,22.94,80.32,54.62,2.142,165.11,60.49,237.38,0
2026-01-19 10:00:00,23.04,77.89,53.96,2.206,167.03,59.54,241.43,0
