Timestamp,Suhu_Udara,Kelembapan_Udara,Kelembapan_Tanah,EC_Tangki,N,P,K,Status_Pompa,Fase
2026-01-17 21:00:00,25.67,85.0,89.99,2.0,175.46,62.49,232.55,0,1
2026-01-17 22:00:00,25.0,82.2,89.45,2.0,176.56,62.44,230.89,0,1
2026-01-17 23:00:00,23.46,81.64,89.21,2.0,179.46,59.96,232.19,0,1
2026-01-18 00:00:00,24.39,83.33,88.9,2.0,178.3,60.37,234.67,0,1
2026-01-18 01:00:00,23.41,83.53,88.77,2.0,179.28,60.24,233.47,0,1
2026-01-18 02:00:00,25.8,85.0,88.23,2.0,180.92,58.65,234.91,0,1
2026-01-18 03:00:00,25.07,83.65,88.4,2.0,182.12,57.24,238.87,0,1
2026-01-18 04:00:00,23.48,83.12,88.47,2.0,181.66,58.26,235.53,0,1
2026-01-18 05:00:00,26.28,83.65,88.15,2.0,179.74,57.71,236.39,0,1
2026-01-18 06:00:00,25.59,85.0,92.0,2.0,179.0,57.02,238.4,1,1
2026-01-18 07:00:00,25.11,84.98,91.75,2.0,179.26,57.14,237.99,0,1
2026-01-18 08:00:00,24.0,84.52,90.95,2.0,180.33,56.71,240.94,0,1
2026-01-18 09:00:00,29.21,84.64,90.22,2.0,180.32,56.95,246.14,0,1
2026-01-18 10:00:00,26.75,85.0,89.56,2.0,179.02,56.92,246.44,0,1
2026-01-18 11:00:00,27.21,83.18,89.46,2.0,179.46,56.0,245.28,0,1
2026-01-18 12:00:00,30.06,85.0,92.0,2.0,180.43,55.72,247.21,1,1
2026-01-18 13:00:00,31.5,85.0,91.67,2.0,180.5,56.3,248.71,0,1
2026-01-18 14:00:00,30.49,84.45,91.17,2.0,178.37,56.51,241.72,0,1
2026-01-18 15:00:00,29.58,85.0,92.0,2.0,177.51,56.6,241.38,1,1
2026-01-18 16:00:00,29.34,82.5,91.39,2.0,178.71,58.51,240.07,0,1
2026-01-18 17:00:00,29.21,84.05,91.08,2.0,175.68,59.27,240.81,0,1
2026-01-18 18:00:00,28.68,82.14,90.11,2.0,171.48,60.12,240.04,0,1
2026-01-18 19:00:00,27.76,85.0,90.09,2.0,173.94,60.03,239.57,0,1
2026-01-18 20:00:00,27.07,85.0,90.57,2.0,174.5,60.28,237.19,0,1
2026-01-18 21:00:00,26.37,85.0,90.68,2.0,175.21,59.95,238.91,0,1
2026-01-18 22:00:00,25.22,85.0,90.9,2.0,172.87,60.71,242.86,0,1
2026-01-18 23:00:00,25.15,84.52,90.76,2.0,173.88,60.65,240.34,0,1
2026-01-19 00:00:00,23.44,84.16,90.84,2.0,174.02,60.89,236.58,0,1
2026-01-19 01:00:00,24.51,81.3,90.42,2.0,170.81,61.07,236.55,0,1
2026-01-19 02:00:00,23.44,85.0,90.46,2.0,173.14,61.08,236.41,0,1
2026-01-19 03:00:00,23.16,85.0,90.45,2.0,173.1,63.75,239.26,0,1
2026-01-19 04:00:00,24.26,83.92,90.33,2.0,172.06,63.1,235.98,0,1
2026-01-19 05:00:00,25.51,85.0,90.52,2.0,171.1,62.46,234.58,0,1
2026-01-19 06:00:00,25.53,82.84,92.0,2.0,167.23,63.07,229.23,1,1
2026-01-19 07:00:00,23.99,85.0,91.74,2.0,168.21,62.5,232.96,0,1
2026-01-19 08:00:00,25.36,84.54,91.2,2.0,168.55,62.22,233.69,0,1
2026-01-19 09:00:00,28.0,85.0,90.3,2.0,168.06,61.24,232.6,0,1
2026-01-19 10:00:00,27.12,84.71,89.78,2.0,170.24,61.7,229.41,0,1
2026-01-19 11:00:00,28.49,81.63,88.67,2.0,167.54,62.17,226.61,0,1
2026-01-19 12:00:00,29.64,84.97,92.0,2.0,166.36,61.88,228.07,1,1
2026-01-19 13:00:00,28.43,85.0,91.42,2.0,164.78,62.52,225.65,0,1
2026-01-19 14:00:00,29.34,84.74,90.67,2.0,164.28,60.84,226.37,0,1
2026-01-19 15:00:00,27.87,85.0,92.0,2.0,164.43,60.24,231.91,1,1
2026-01-19 16:00:00,28.26,82.52,91.34,2.0,165.23,60.14,231.2,0,1
2026-01-19 17:00:00,28.73,84.78,90.95,2.0,164.6,59.14,228.98,0,1
2026-01-19 18:00:00,26.57,83.48,90.53,2.0,163.03,57.65,230.24,0,1
2026-01-19 19:00:00,27.9,85.0,90.11,2.0,166.15,57.5,227.41,0,1
2026-01-19 20:00:00,26.95,84.96,89.64,2.0,170.44,58.26,232.09,0,1
2026-01-19 21:00:00,26.93,85.0,89.63,2.0,170.48,59.53,235.75,0,1
2026-01-19 22:00:00,26.1,85.0,89.2,2.0,168.9,59.11,235.3,0,1
2026-01-19 23:00:00,26.63,85.0,89.01,2.0,171.4,59.86,233.04,0,1
2026-01-20 00:00:00,25.07,85.0,88.84,2.0,168.54,60.49,232.07,0,1
2026-01-20 01:00:00,24.21,82.78,88.73,2.0,167.8,61.63,231.48,0,1
2026-01-20 02:00:00,24.43,84.99,88.78,2.0,166.43,61.33,232.62,0,1
2026-01-20 03:00:00,24.65,83.83,88.19,2.0,164.29,59.73,235.34,0,1
2026-01-20 04:00:00,24.14,84.24,87.41,2.0,163.81,59.86,232.73,0,1
2026-01-20 05:00:00,24.29,84.17,87.04,2.0,162.3,59.02,235.37,0,1
2026-01-20 06:00:00,24.08,82.82,92.0,2.0,162.43,58.45,236.89,1,1
2026-01-20 07:00:00,24.8,80.64,92.0,2.0,162.59,58.29,235.53,0,1
2026-01-20 08:00:00,24.99,83.45,91.98,2.0,161.56,58.1,232.79,0,1
2026-01-20 09:00:00,28.73,85.0,91.33,2.0,161.03,58.34,233.19,0,1
2026-01-20 10:00:00,26.88,81.88,90.21,2.0,160.78,59.08,230.63,0,1
2026-01-20 11:00:00,28.07,84.86,88.92,2.0,162.4,58.84,233.41,0,1
2026-01-20 12:00:00,28.5,85.0,92.0,2.0,162.24,59.29,230.68,1,1
2026-01-20 13:00:00,30.11,85.0,91.34,2.0,163.84,59.38,232.26,0,1
2026-01-20 14:00:00,28.98,85.0,91.13,2.0,164.94,60.3,232.2,0,1
2026-01-20 15:00:00,30.2,85.0,92.0,2.0,165.97,60.19,230.94,1,1
2026-01-20 16:00:00,28.2,85.0,91.48,2.0,168.43,60.17,230.88,0,1
2026-01-20 17:00:00,28.69,83.24,90.62,2.0,166.28,59.89,233.79,0,1
2026-01-20 18:00:00,27.25,83.43,89.74,2.0,165.37,59.8,230.87,0,1
2026-01-20 19:00:00,29.43,80.3,89.6,2.0,168.53,59.17,230.04,0,1
2026-01-20 20:00:00,25.9,85.0,89.6,2.0,167.93,58.46,228.41,0,1
2026-01-20 21:00:00,26.71,85.0,89.51,2.0,162.74,59.26,228.65,0,1
2026-01-20 22:00:00,26.47,83.71,88.99,2.0,162.47,58.37,227.25,0,1
2026-01-20 23:00:00,25.77,84.39,88.97,2.0,162.81,58.19,223.22,0,1
2026-01-21 00:00:00,24.79,83.31,88.89,2.0,158.19,59.22,221.17,0,1
2026-01-21 01:00:00,24.48,85.0,88.37,2.0,160.86,58.98,225.96,0,1
2026-01-21 02:00:00,24.36,85.0,87.93,2.0,159.74,59.82,227.02,0,1
2026-01-21 03:00:00,24.02,81.16,87.93,2.0,160.54,59.35,227.95,0,1
2026-01-21 04:00:00,24.97,85.0,87.65,2.0,160.32,58.49,227.6,0,1
2026-01-21 05:00:00,26.25,84.39,87.92,2.0,158.18,57.16,227.84,0,1
2026-01-21 06:00:00,24.21,85.0,92.0,2.0,156.53,58.48,227.12,1,1
2026-01-21 07:00:00,24.17,85.0,91.65,2.0,155.19,57.57,228.84,0,1
2026-01-21 08:00:00,26.17,84.5,91.07,2.0,157.53,58.37,229.4,0,1
2026-01-21 09:00:00,29.47,84.65,90.49,2.0,157.57,57.58,226.75,0,1
2026-01-21 10:00:00,27.28,84.38,89.68,2.0,156.92,58.9,227.79,0,1
2026-01-21 11:00:00,30.17,85.0,88.81,2.0,155.56,60.98,222.01,0,1
2026-01-21 12:00:00,30.65,85.0,92.0,2.0,158.09,59.49,223.69,1,1
2026-01-21 13:00:00,28.8,85.0,91.66,2.0,161.01,58.59,220.73,0,1
2026-01-21 14:00:00,29.76,82.01,91.24,2.0,163.3,59.39,221.21,0,1
2026-01-21 15:00:00,30.54,83.98,92.0,2.0,164.25,59.93,218.91,1,1
2026-01-21 16:00:00,28.46,85.0,91.24,2.0,164.8,60.69,219.72,0,1
2026-01-21 17:00:00,28.26,84.92,91.16,2.0,162.62,60.21,221.93,0,1
2026-01-21 18:00:00,27.48,85.0,90.3,2.0,162.28,62.05,226.34,0,1
2026-01-21 19:00:00,26.59,85.0,89.78,2.0,161.15,62.16,222.92,0,1
2026-01-21 20:00:00,26.39,85.0,89.05,2.0,158.02,61.06,225.96,0,1
2026-01-21 21:00:00,25.33,85.0,88.7,2.0,160.2,60.86,226.74,0,1
2026-01-21 22:00:00,25.93,83.81,88.34,2.0,159.14,59.81,226.03,0,1
2026-01-21 23:00:00,24.71,80.3,88.3,2.0,161.53,61.31,228.38,0,1
2026-01-22 00:00:00,25.17,84.6,88.16,2.0,163.26,60.73,228.12,0,1
2026-01-22 01:00:00,23.2,84.26,87.6,2.0,164.33,61.22,230.26,0,1
2026-01-22 02:00:00,24.62,85.0,87.28,2.0,165.46,60.82,228.01,0,1
2026-01-22 03:00:00,24.91,84.66,86.96,2.0,164.33,60.3,226.78,0,1
2026-01-22 04:00:00,22.31,84.3,86.22,2.0,167.7,58.63,229.55,0,1
2026-01-22 05:00:00,24.59,81.08,85.72,2.0,167.67,59.27,233.54,0,1
2026-01-22 06:00:00,25.81,82.91,92.0,2.0,168.11,60.52,233.52,1,1
2026-01-22 07:00:00,24.31,85.0,92.0,2.0,166.82,59.74,226.63,0,1
2026-01-22 08:00:00,27.75,85.0,91.47,2.0,165.07,58.42,226.55,0,1
2026-01-22 09:00:00,27.53,84.67,91.08,2.0,165.92,59.25,227.05,0,1
2026-01-22 10:00:00,27.37,85.0,90.05,2.0,166.28,57.85,226.87,0,1
2026-01-22 11:00:00,28.64,85.0,89.81,2.0,164.81,59.07,228.12,0,1
2026-01-22 12:00:00,29.65,83.02,92.0,2.0,162.23,58.34,227.27,1,1
2026-01-22 13:00:00,29.37,85.0,90.8,2.0,160.05,57.46,229.75,0,1
2026-01-22 14:00:00,29.73,83.17,89.99,2.0,162.4,57.82,227.1,0,1
2026-01-22 15:00:00,28.25,85.0,92.0,2.0,161.4,57.01,230.58,1,1
2026-01-22 16:00:00,28.96,85.0,91.6,2.0,160.94,56.53,234.68,0,1
2026-01-22 17:00:00,27.17,85.0,90.81,2.0,163.71,57.01,232.41,0,1
2026-01-22 18:00:00,27.9,83.13,90.13,2.0,161.74,54.97,230.26,0,1
2026-01-22 19:00:00,26.69,85.0,89.74,2.0,160.56,56.66,231.52,0,1
2026-01-22 20:00:00,26.31,85.0,89.56,2.0,159.36,56.86,228.73,0,1
2026-01-22 21:00:00,27.54,82.69,89.71,2.0,162.49,55.85,227.81,0,1
2026-01-22 22:00:00,26.88,84.18,89.26,2.0,166.18,55.12,230.93,0,1
2026-01-22 23:00:00,25.95,85.0,89.36,2.0,167.49,56.22,232.97,0,1
2026-01-23 00:00:00,23.98,85.0,88.92,2.0,168.8,56.93,238.03,0,1
2026-01-23 01:00:00,24.31,83.75,88.46,2.0,167.6,58.33,238.3,0,1
2026-01-23 02:00:00,25.42,80.3,88.49,2.0,171.0,57.83,236.61,0,1
2026-01-23 03:00:00,24.28,85.0,88.56,2.0,171.24,58.22,236.66,0,1
2026-01-23 04:00:00,26.19,85.0,88.61,2.0,172.53,58.72,236.2,0,1
2026-01-23 05:00:00,24.61,81.16,88.01,2.0,172.04,59.44,235.8,0,1
2026-01-23 06:00:00,24.88,83.64,92.0,2.0,171.28,60.53,235.7,1,1
2026-01-23 07:00:00,25.12,85.0,92.0,2.0,174.02,59.93,233.33,0,1
2026-01-23 08:00:00,26.37,85.0,91.43,2.0,174.63,59.89,234.12,0,1
2026-01-23 09:00:00,27.01,85.0,90.53,2.0,176.86,59.41,230.64,0,1
2026-01-23 10:00:00,28.64,84.46,90.07,2.0,176.84,59.44,229.07,0,1
2026-01-23 11:00:00,29.55,85.0,89.26,2.0,174.84,60.14,229.07,0,1
2026-01-23 12:00:00,28.44,84.52,92.0,2.0,173.4,58.71,223.72,1,1
2026-01-23 13:00:00,28.1,85.0,91.87,2.0,173.25,59.81,226.2,0,1
2026-01-23 14:00:00,27.59,82.88,91.47,2.0,171.79,58.85,221.51,0,1
2026-01-23 15:00:00,29.53,83.04,92.0,2.0,169.52,58.66,223.86,1,1
2026-01-23 16:00:00,27.81,85.0,91.43,2.0,171.51,59.88,221.18,0,1
2026-01-23 17:00:00,26.5,84.74,91.08,2.0,170.26,60.24,220.86,0,1
2026-01-23 18:00:00,28.35,85.0,90.93,2.0,170.3,60.6,222.87,0,1
2026-01-23 19:00:00,29.75,83.39,90.79,2.0,170.62,59.58,228.97,0,1
2026-01-23 20:00:00,26.97,84.77,90.5,2.0,169.34,58.71,229.56,0,1
2026-01-23 21:00:00,27.18,82.88,89.78,2.0,171.78,59.66,224.88,0,1
2026-01-23 22:00:00,25.97,84.95,89.54,2.0,169.5,59.2,227.77,0,1
2026-01-23 23:00:00,25.31,81.7,89.58,2.0,169.79,58.84,227.55,0,1
2026-01-24 00:00:00,25.79,83.89,89.65,2.0,170.04,59.8,228.1,0,1
2026-01-24 01:00:00,24.34,81.82,89.6,2.0,169.74,58.92,229.84,0,1
2026-01-24 02:00:00,24.57,85.0,89.23,2.0,167.22,59.26,224.53,0,1
2026-01-24 03:00:00,24.45,85.0,88.43,2.0,168.69,59.38,225.07,0,1
2026-01-24 04:00:00,23.5,81.19,88.08,2.0,169.88,59.45,224.54,0,1
2026-01-24 05:00:00,25.15,85.0,87.78,2.0,168.47,59.06,228.12,0,1
2026-01-24 06:00:00,24.55,85.0,92.0,2.0,169.61,58.63,230.28,1,1
2026-01-24 07:00:00,24.72,85.0,91.98,2.0,170.1,57.76,226.45,0,1
2026-01-24 08:00:00,26.73,83.51,91.99,2.0,167.59,58.32,230.03,0,1
2026-01-24 09:00:00,26.34,85.0,91.45,2.0,165.95,57.83,231.41,0,1
2026-01-24 10:00:00,28.03,81.95,90.8,2.0,167.96,58.83,227.72,0,1
2026-01-24 11:00:00,28.68,84.87,90.13,2.0,168.4,58.72,228.22,0,1
2026-01-24 12:00:00,30.12,85.0,92.0,2.0,167.25,57.87,231.15,1,1
2026-01-24 13:00:00,29.73,85.0,91.15,2.0,165.61,57.78,228.31,0,1
2026-01-24 14:00:00,29.22,85.0,90.59,2.0,164.66,57.53,232.08,0,1
2026-01-24 15:00:00,29.81,83.71,92.0,2.0,163.87,58.58,228.45,1,1
2026-01-24 16:00:00,30.05,82.73,91.46,2.0,162.4,58.35,226.8,0,1
2026-01-24 17:00:00,28.94,84.08,91.0,2.0,159.36,58.21,224.85,0,1
2026-01-24 18:00:00,28.01,82.63,90.54,2.0,161.64,59.59,228.8,0,1
2026-01-24 19:00:00,26.32,84.97,89.8,2.0,163.52,60.12,227.88,0,1
2026-01-24 20:00:00,26.01,83.65,89.78,2.0,161.29,61.67,225.33,0,1
2026-01-24 21:00:00,26.15,81.62,89.37,2.0,161.68,62.82,226.93,0,1
2026-01-24 22:00:00,25.35,85.0,88.83,2.0,160.19,61.99,228.98,0,1
2026-01-24 23:00:00,25.23,83.86,88.29,2.0,159.91,62.88,230.95,0,1
2026-01-25 00:00:00,25.01,82.18,88.22,2.0,159.5,64.23,230.48,0,1
2026-01-25 01:00:00,25.07,84.61,87.94,2.0,158.95,65.54,231.34,0,1
2026-01-25 02:00:00,24.26,85.0,87.23,2.0,162.79,66.33,229.9,0,1
2026-01-25 03:00:00,24.59,81.16,87.17,2.0,162.09,67.07,234.34,0,1
2026-01-25 04:00:00,24.16,85.0,86.53,2.0,160.75,66.64,237.23,0,1
2026-01-25 05:00:00,22.48,82.69,86.37,2.0,159.55,65.75,239.83,0,1
2026-01-25 06:00:00,23.86,85.0,92.0,2.0,161.65,65.32,241.57,1,1
2026-01-25 07:00:00,25.27,85.0,92.0,2.0,158.81,63.72,242.54,0,1
2026-01-25 08:00:00,25.16,84.04,91.96,2.0,157.68,64.88,239.06,0,1
2026-01-25 09:00:00,27.69,83.24,90.97,2.0,160.58,64.54,240.44,0,1
2026-01-25 10:00:00,29.38,84.62,90.35,2.0,161.19,65.62,240.45,0,1
2026-01-25 11:00:00,29.79,85.0,89.67,2.0,161.69,64.41,243.34,0,1
2026-01-25 12:00:00,28.95,84.75,92.0,2.0,165.66,65.31,244.94,1,1
2026-01-25 13:00:00,30.64,84.32,91.46,2.0,166.08,64.76,245.82,0,1
2026-01-25 14:00:00,29.38,84.93,90.75,2.0,164.76,63.53,241.07,0,1
2026-01-25 15:00:00,28.77,83.48,92.0,2.0,164.26,64.94,240.54,1,1
2026-01-25 16:00:00,28.25,84.06,91.07,2.0,162.25,65.85,238.87,0,1
2026-01-25 17:00:00,28.17,80.3,90.78,2.0,164.62,65.93,239.31,0,1
2026-01-25 18:00:00,27.65,85.0,90.33,2.0,165.67,65.84,238.05,0,1
2026-01-25 19:00:00,27.66,85.0,90.39,2.0,167.67,66.12,237.21,0,1
2026-01-25 20:00:00,27.12,83.19,90.09,2.0,169.74,66.17,238.25,0,1
2026-01-25 21:00:00,26.43,85.0,89.68,2.0,168.81,65.33,237.0,0,1
2026-01-25 22:00:00,26.29,85.0,89.14,2.0,166.95,64.86,237.21,0,1
2026-01-25 23:00:00,26.47,82.67,89.04,2.0,166.78,66.54,233.3,0,1
2026-01-26 00:00:00,25.81,85.0,88.52,2.0,165.14,68.81,231.3,0,1
2026-01-26 01:00:00,23.26,85.0,88.87,2.0,165.43,70.01,233.13,0,1
2026-01-26 02:00:00,22.03,85.0,88.28,2.0,167.45,70.2,230.15,0,1
2026-01-26 03:00:00,25.0,84.06,88.15,2.0,167.05,69.65,233.5,0,1
2026-01-26 04:00:00,22.87,85.0,88.42,2.0,167.24,68.7,236.01,0,1
2026-01-26 05:00:00,24.05,84.42,88.4,2.0,166.98,67.84,235.29,0,1
2026-01-26 06:00:00,23.66,85.0,92.0,2.0,168.35,67.17,242.77,1,1
2026-01-26 07:00:00,23.78,80.76,91.51,2.0,167.01,68.95,245.49,0,1
2026-01-26 08:00:00,26.74,83.96,90.51,2.0,162.98,70.37,242.6,0,1
2026-01-26 09:00:00,27.83,85.0,90.15,2.0,163.91,70.79,244.08,0,1
2026-01-26 10:00:00,27.48,83.16,90.02,2.0,165.73,69.66,243.79,0,1
2026-01-26 11:00:00,26.36,83.49,89.31,2.0,166.5,70.24,241.41,0,1
2026-01-26 12:00:00,28.65,83.82,92.0,2.0,165.29,69.77,238.42,1,1
2026-01-26 13:00:00,29.65,82.13,90.66,2.0,163.23,67.6,240.73,0,1
2026-01-26 14:00:00,27.91,80.3,89.78,2.0,164.2,67.69,238.95,0,1
2026-01-26 15:00:00,29.24,84.3,92.0,2.0,164.48,66.76,238.5,1,1
2026-01-26 16:00:00,28.79,85.0,91.88,2.0,164.28,65.89,236.02,0,1
2026-01-26 17:00:00,28.96,84.72,91.49,2.0,167.59,65.55,234.1,0,1
2026-01-26 18:00:00,28.11,84.53,90.99,2.0,165.78,65.0,233.83,0,1
2026-01-26 19:00:00,26.63,84.96,90.66,2.0,168.94,64.88,234.86,0,1
2026-01-26 20:00:00,28.05,85.0,90.27,2.0,168.84,64.72,228.39,0,1
2026-01-26 21:00:00,26.29,84.49,90.48,2.0,165.38,62.95,228.76,0,1
2026-01-26 22:00:00,25.87,83.67,90.33,2.0,165.05,64.29,227.21,0,1
2026-01-26 23:00:00,24.56,84.33,89.5,2.0,166.77,63.33,231.11,0,1
2026-01-27 00:00:00,24.56,85.0,89.09,2.0,166.04,62.44,238.66,0,1
2026-01-27 01:00:00,23.8,85.0,88.63,2.0,163.35,62.13,237.58,0,1
2026-01-27 02:00:00,24.17,83.61,88.26,2.0,163.12,62.03,233.14,0,1
2026-01-27 03:00:00,25.7,85.0,88.22,2.0,161.65,63.34,233.53,0,1
2026-01-27 04:00:00,22.87,85.0,87.98,2.0,162.67,63.54,233.09,0,1
2026-01-27 05:00:00,22.8,82.81,87.76,2.0,164.15,64.0,238.11,0,1
2026-01-27 06:00:00,26.03,85.0,92.0,2.0,162.29,64.19,242.12,1,1
2026-01-27 07:00:00,25.21,81.73,91.58,2.0,161.12,64.33,243.93,0,1
2026-01-27 08:00:00,25.65,81.03,91.57,2.0,162.64,64.54,242.02,0,1
2026-01-27 09:00:00,28.09,85.0,90.78,2.0,161.19,62.73,243.36,0,1
2026-01-27 10:00:00,27.45,84.01,90.22,2.0,159.39,62.48,243.6,0,1
2026-01-27 11:00:00,30.34,85.0,89.53,2.0,157.5,63.51,243.78,0,1
2026-01-27 12:00:00,29.75,84.77,92.0,2.0,158.43,67.01,239.44,1,1
2026-01-27 13:00:00,28.86,82.65,91.54,2.0,159.25,65.78,241.88,0,1
2026-01-27 14:00:00,31.18,84.7,91.06,2.0,158.25,66.05,241.8,0,1
2026-01-27 15:00:00,28.53,82.1,92.0,2.0,158.53,65.41,241.21,1,1
2026-01-27 16:00:00,29.47,85.0,91.06,2.0,161.54,67.15,239.4,0,1
2026-01-27 17:00:00,28.71,81.85,91.22,2.0,159.92,65.78,237.19,0,1
2026-01-27 18:00:00,29.17,84.42,90.48,2.0,156.61,66.23,237.88,0,1
2026-01-27 19:00:00,28.91,82.58,90.47,2.0,157.77,64.83,233.36,0,1
2026-01-27 20:00:00,27.0,85.0,89.78,2.0,157.86,64.46,235.42,0,1
2026-01-27 21:00:00,25.75,84.18,89.48,2.0,156.86,64.36,232.76,0,1
2026-01-27 22:00:00,26.31,83.79,89.24,2.0,158.36,65.25,227.73,0,1
2026-01-27 23:00:00,24.79,85.0,89.17,2.0,160.14,64.18,232.64,0,1
2026-01-28 00:00:00,26.77,85.0,88.14,2.0,156.36,64.71,230.62,0,1
2026-01-28 01:00:00,24.72,85.0,87.99,2.0,155.53,64.65,229.03,0,1
2026-01-28 02:00:00,24.0,82.83,87.44,2.0,160.08,64.82,232.17,0,1
2026-01-28 03:00:00,24.32,81.91,87.33,2.0,161.33,65.59,236.94,0,1
2026-01-28 04:00:00,22.89,85.0,86.81,2.0,162.69,64.33,233.01,0,1
2026-01-28 05:00:00,23.38,84.29,86.35,2.0,164.89,64.99,230.72,0,1
2026-01-28 06:00:00,25.79,85.0,92.0,2.0,164.93,64.39,228.73,1,1
2026-01-28 07:00:00,24.81,84.77,91.48,2.0,166.37,65.3,231.38,0,1
2026-01-28 08:00:00,25.31,85.0,90.76,2.0,167.6,65.51,235.66,0,1
2026-01-28 09:00:00,27.63,81.31,89.82,2.0,168.47,65.21,232.93,0,1
2026-01-28 10:00:00,29.07,85.0,88.67,2.0,167.75,64.59,236.57,0,1
2026-01-28 11:00:00,29.34,84.46,88.38,2.0,167.95,65.25,234.72,0,1
2026-01-28 12:00:00,30.04,85.0,92.0,2.0,166.77,66.29,235.57,1,1
2026-01-28 13:00:00,28.62,82.96,91.35,2.0,166.73,65.68,232.36,0,1
2026-01-28 14:00:00,27.96,85.0,90.99,2.0,164.55,64.55,232.19,0,1
2026-01-28 15:00:00,30.43,81.94,92.0,2.0,163.15,65.1,232.05,1,1
2026-01-28 16:00:00,28.51,85.0,91.16,2.0,162.71,63.7,231.41,0,1
2026-01-28 17:00:00,28.21,84.05,90.64,2.0,161.11,62.47,232.55,0,1
2026-01-28 18:00:00,29.2,84.91,90.37,2.0,160.35,61.5,230.16,0,1
2026-01-28 19:00:00,28.0,85.0,89.81,2.0,160.24,61.14,228.19,0,1
2026-01-28 20:00:00,27.38,82.18,89.55,2.0,161.16,59.97,229.63,0,1
2026-01-28 21:00:00,28.38,83.4,88.82,2.0,163.02,58.28,233.25,0,1
2026-01-28 22:00:00,25.32,85.0,88.49,2.0,162.27,57.37,233.28,0,1
2026-01-28 23:00:00,26.24,85.0,88.29,2.0,164.78,58.09,234.63,0,1
2026-01-29 00:00:00,25.01,84.66,87.83,2.0,166.48,57.06,236.54,0,1
2026-01-29 01:00:00,24.84,85.0,87.48,2.0,167.33,56.9,238.54,0,1
2026-01-29 02:00:00,25.7,84.76,86.85,2.0,167.51,58.81,235.98,0,1
2026-01-29 03:00:00,24.61,85.0,86.67,2.0,167.98,58.86,233.99,0,1
2026-01-29 04:00:00,24.58,81.16,86.78,2.0,170.0,59.26,232.31,0,1
2026-01-29 05:00:00,25.22,85.0,86.24,2.0,172.0,58.49,237.27,0,1
2026-01-29 06:00:00,24.38,81.4,92.0,2.0,174.13,60.55,238.43,1,1
2026-01-29 07:00:00,24.64,80.3,91.94,2.0,173.83,60.1,239.41,0,1
2026-01-29 08:00:00,25.31,85.0,91.74,2.0,174.48,59.95,240.11,0,1
2026-01-29 09:00:00,25.38,85.0,90.72,2.0,176.52,61.2,236.55,0,1
2026-01-29 10:00:00,29.85,84.22,90.06,2.0,174.94,61.06,241.32,0,1
2026-01-29 11:00:00,27.7,84.59,89.56,2.0,173.97,61.13,242.2,0,1
2026-01-29 12:00:00,28.94,85.0,92.0,2.0,173.64,60.91,243.65,1,1
2026-01-29 13:00:00,29.05,84.23,90.66,2.0,174.91,60.69,238.8,0,1
2026-01-29 14:00:00,29.52,85.0,90.21,2.0,176.16,61.06,240.56,0,1
2026-01-29 15:00:00,29.81,83.38,92.0,2.0,175.3,61.59,239.39,1,1
2026-01-29 16:00:00,29.58,85.0,91.43,2.0,172.17,61.02,235.87,0,1
2026-01-29 17:00:00,27.91,84.31,90.54,2.0,172.33,60.36,233.44,0,1
2026-01-29 18:00:00,27.85,83.95,89.79,2.0,170.38,59.86,230.35,0,1
2026-01-29 19:00:00,27.76,85.0,90.11,2.0,167.48,58.67,227.38,0,1
2026-01-29 20:00:00,26.75,85.0,90.17,2.0,165.11,57.34,227.91,0,1
2026-01-29 21:00:00,27.87,85.0,90.15,2.0,165.69,57.74,227.3,0,1
2026-01-29 22:00:00,26.34,80.3,90.05,2.0,168.12,58.71,228.52,0,1
2026-01-29 23:00:00,26.06,84.16,89.64,2.0,168.06,59.6,233.04,0,1
2026-01-30 00:00:00,25.56,85.0,89.37,2.0,168.32,57.53,232.81,0,1
2026-01-30 01:00:00,25.65,84.47,89.14,2.0,170.31,57.44,227.31,0,1
2026-01-30 02:00:00,24.49,85.0,89.1,2.0,167.32,56.58,227.09,0,1
2026-01-30 03:00:00,22.99,85.0,89.35,2.0,168.17,56.88,230.47,0,1
2026-01-30 04:00:00,24.46,85.0,89.48,2.0,168.02,56.65,230.48,0,1
2026-01-30 05:00:00,23.67,83.14,88.85,2.0,168.92,57.35,234.53,0,1
2026-01-30 06:00:00,24.23,80.3,92.0,2.0,167.89,57.47,235.68,1,1
2026-01-30 07:00:00,25.93,85.0,92.0,2.0,166.3,55.9,231.05,0,1
2026-01-30 08:00:00,27.36,83.12,91.6,2.0,166.5,55.21,231.52,0,1
2026-01-30 09:00:00,27.17,85.0,90.83,2.0,169.41,55.42,232.44,0,1
2026-01-30 10:00:00,28.28,82.1,91.11,2.0,170.78,55.7,235.27,0,1
2026-01-30 11:00:00,30.22,84.24,90.12,2.0,169.64,54.62,239.81,0,1
2026-01-30 12:00:00,29.36,84.88,92.0,2.0,167.04,53.46,241.83,1,1
2026-01-30 13:00:00,31.64,85.0,91.46,2.0,163.93,53.77,242.59,0,1
2026-01-30 14:00:00,29.75,82.35,91.49,2.0,166.34,52.75,243.9,0,1
2026-01-30 15:00:00,27.49,85.0,92.0,2.0,164.57,51.53,243.04,1,1
2026-01-30 16:00:00,29.48,83.51,91.32,2.0,164.0,51.44,238.98,0,1
2026-01-30 17:00:00,28.78,81.15,91.05,2.0,166.42,51.32,238.88,0,1
